"ocupacao","porte","modalidade","numero_de_operacoes","a_vencer_ate_90_dias","a_vencer_de_91_ate_360_dias","a_vencer_de_361_ate_1080_dias","a_vencer_de_1081_ate_1800_dias","a_vencer_de_1801_ate_5400_dias","a_vencer_acima_de_5400_dias","vencido_acima_de_15_dias","carteira_ativa","carteira_inadimplida_arrastada","ativo_problematico"
"Aposentado/pensionista","Mais de 5 a 10 salários mínimos","Rural e agroindustrial",141,788223.37,2504551.12,2083231.96,1232618.08,545504.27,132798.31,104259.45,739118656,53749.95,1006076.07
"Aposentado/pensionista","Mais de 5 a 10 salários mínimos","Rural e agroindustrial",8,449024.32,1768725.53,805140.46,0,0,0,0,302289031,0,90037.96
"Aposentado/pensionista","Mais de 5 a 10 salários mínimos","Rural e agroindustrial",8,348.75,14683.61,33673.51,9694.52,2911.77,0,16299.98,7761214,23801.03,46282.68
"Aposentado/pensionista","Mais de 5 a 10 salários mínimos","Rural e agroindustrial",8,123459.85,321922.99,340523.89,294071.63,277683.42,0,160531.47,151819325,0,0
"Aposentado/pensionista","Mais de 5 a 10 salários mínimos","Rural e agroindustrial",8,0,122551.42,287476.52,0,0,0,0,41002794,0,0
"Aposentado/pensionista","Mais de 5 a 10 salários mínimos","Veículos",2491,11353988.51,28965382.87,40633121.26,7840985.87,90081.55,0,1512027.89,9039558795,4100462.8,6119552.61
"Aposentado/pensionista","Sem rendimento","Cartão de crédito",1186,475045.11,264551.27,2103.46,0,0,0,5428048.5,616974834,5032186.13,5682970.28
"Aposentado/pensionista","Sem rendimento","Empréstimo com consignação em folha",1229,497321.04,1285913.27,2231168.15,773526.4,221180,0,1055199.95,606430881,4817218.33,5654731.4
"Aposentado/pensionista","Sem rendimento","Empréstimo sem consignação em folha",24,9153.55,11442.11,5697.99,396.43,19.73,0,33218.46,5992827,53740.78,58067.33
"Aposentado/pensionista","Sem rendimento","Outros créditos",118,38565.2,54964.16,64582.71,7547.99,0,0,166282.83,33194289,267042.82,326250.44
"Aposentado/pensionista","Sem rendimento","Veículos",28,83745.31,162283.49,239900.3,10463.4,0,0,45653.86,54204636,150280.03,236231.18
"Autônomo","Acima de 20 salários mínimos","Cartão de crédito",103,43284.14,2676228.2,214654.76,0,0,0,219.86,293438696,0,0
"Autônomo","Acima de 20 salários mínimos","Cartão de crédito",10983,85707640.14,38562403.25,1714237.99,223708.43,145340.14,34831.56,3986223.29,13037438480,2837567.79,6716683.38
"Autônomo","Acima de 20 salários mínimos","Cartão de crédito",8,21960.45,45801.74,97297.19,77174.07,109034.98,0,645659.29,99692772,996927.72,996927.72
"Autônomo","Acima de 20 salários mínimos","Empréstimo com consignação em folha",8,2437.71,5940.59,3297.94,0,0,0,0,1167624,0,0
"Autônomo","Acima de 20 salários mínimos","Empréstimo com consignação em folha",394,1254579.72,3226416.75,7119645.75,4132076.24,3291516.99,0,123805.35,1914804080,499594.15,752380.27
"Autônomo","Acima de 20 salários mínimos","Empréstimo sem consignação em folha",8,85485.68,228810.34,421871.64,68805.38,110853.85,3398.59,26722.72,94594820,215023,215023
"Autônomo","Acima de 20 salários mínimos","Empréstimo sem consignação em folha",8,0,6696.47,362763.48,0,0,0,0,36945995,0,0
"Autônomo","Acima de 20 salários mínimos","Empréstimo sem consignação em folha",1342,12171702.42,22319748.17,31369010,12257776.3,2648112.8,326769.44,1125173.53,8221829266,5293509.09,11084104.63
"Autônomo","Acima de 20 salários mínimos","Habitacional",27,608437.89,1637163.09,3693911.19,2880319.98,7212813.32,2135448.4,24561.63,1819265550,0,0
"Autônomo","Acima de 20 salários mínimos","Habitacional",8,1226.98,3910.52,12330.75,28774.33,20903.98,0,0,6714656,0,0
"Autônomo","Acima de 20 salários mínimos","Habitacional",520,7848527.68,21047486.11,47685633.05,37264563.58,90772795.06,26103199.99,224390.44,23094659591,274139.89,2759957.09
"Autônomo","Acima de 20 salários mínimos","Habitacional",8,81840.36,224906.53,543246.64,469006.38,1514691.42,518280.71,0,335197204,0,0
"Autônomo","Acima de 20 salários mínimos","Habitacional",8,51011.63,139609.32,303913.64,203492.48,31647.22,0,0,72967429,0,0
"Autônomo","Acima de 20 salários mínimos","Outros créditos",8,74614.89,198025.75,395497.34,245899.4,307638.7,9031.4,11715.52,124242300,0,0
"Autônomo","Acima de 20 salários mínimos","Outros créditos",8,237316.07,623756.82,1308194.1,989147.66,1978245.26,214267.1,0,535092701,0,0
"Autônomo","Acima de 20 salários mínimos","Outros créditos",8,122066.64,140821.73,280902.89,181684.34,286146.02,16191.32,23141.11,105095405,0,0
"Autônomo","Acima de 20 salários mínimos","Outros créditos",1621,8661914.24,4913406.52,5547870.78,2194798.43,2704009.36,32669.31,1027510.13,2508217877,1379283.96,6192396.24
"Autônomo","Acima de 20 salários mínimos","Outros créditos",39,369531.35,1550172.95,2478432.35,1655823.75,3906886.99,2160102.23,82918.82,1220386844,182488.38,4037497.35
"Autônomo","Acima de 20 salários mínimos","Rural e agroindustrial",71,649612.54,2687874.44,7778185.27,4996898.83,1187519.35,0,740590.02,1804068045,2093519.02,3185416.65
"Autônomo","Acima de 20 salários mínimos","Rural e agroindustrial",8,0,913709.16,1827418.31,1827418.33,1827429.26,0,0,639597506,0,0
"Autônomo","Acima de 20 salários mínimos","Rural e agroindustrial",964,35061377.63,96822764.93,66411093.68,33978569.13,23771404.22,187711.39,18659766.57,27489268755,12971974.96,38143724.88
"Autônomo","Acima de 20 salários mínimos","Rural e agroindustrial",19,684902.03,492313.2,2179230.38,994856.89,0,0,198036.9,454933940,872812.92,872812.92
"Autônomo","Acima de 20 salários mínimos","Rural e agroindustrial",31,2215758.1,8112670.73,3568062.13,0,0,0,0,1389649096,0,529663.46
"Autônomo","Acima de 20 salários mínimos","Rural e agroindustrial",8,0,258260.01,516520.02,258259.97,0,0,0,103304000,0,0
"Autônomo","Acima de 20 salários mínimos","Rural e agroindustrial",36,225977.36,631022.9,1713212.94,902578.96,875262.53,0,336010.67,468406536,789011.89,3670579.51
"Autônomo","Acima de 20 salários mínimos","Rural e agroindustrial",123,2099482.79,13139140.91,11008405.24,6892050.33,9743287.6,0,5548641.34,4843100821,468314.07,6310558.01
"Autônomo","Acima de 20 salários mínimos","Rural e agroindustrial",17,1852933.46,714760.6,5038544.5,2456314.03,0,0,0,1006255259,0,313331.38
"Autônomo","Acima de 20 salários mínimos","Rural e agroindustrial",8,0,3139424.96,2497317.36,0,0,0,615533.26,625227558,615533.26,2086722.29
"Autônomo","Acima de 20 salários mínimos","Veículos",530,5204940.21,13121838.97,17730557.55,3798045.05,38738.51,60052.93,204508.71,4015868193,642416.22,1532068.82
"Autônomo","Até 1 salário mínimo","Cartão de crédito",8,3270.89,116119.04,0,0,0,0,0,11938993,0,0
"Autônomo","Até 1 salário mínimo","Cartão de crédito",39768,24336013.71,10344540.27,766270.37,189125.88,77847.56,53813.6,6187054.54,4195466593,5141483.62,7751177.66
"Autônomo","Até 1 salário mínimo","Cartão de crédito",226,3990.11,5887.12,10957.02,8211.41,10671.85,0,268408.37,30812588,303853.8,304741.48
"Autônomo","Até 1 salário mínimo","Empréstimo com consignação em folha",8,995.51,2779.71,4264.78,159.64,0,0,0,819964,0,0
"Autônomo","Até 1 salário mínimo","Empréstimo com consignação em folha",17542,8174177.1,21419226.68,40113945.4,19553699.47,7900291.8,0,1216630.09,9837797054,2998554.28,4414959.42
"Autônomo","Até 1 salário mínimo","Empréstimo com consignação em folha",84,2055.25,3135.18,8648.69,6089.37,10609.54,0,678888.81,70942684,709426.84,709426.84
"Autônomo","Até 1 salário mínimo","Empréstimo sem consignação em folha",8,0,114.1,100.7,40.69,14.01,0,0,26950,0,0
"Autônomo","Até 1 salário mínimo","Empréstimo sem consignação em folha",10252,1691521.36,2989769.81,2994653.78,792747.39,205917.01,49344.93,837095,956104928,1797531.43,3125063.94
"Autônomo","Até 1 salário mínimo","Empréstimo sem consignação em folha",31,1911.11,2176.16,1805.13,1164.72,2572.96,0,84667.99,9429807,94298.07,94298.07
"Autônomo","Até 1 salário mínimo","Habitacional",8,77987.99,210027.64,475233.52,370137.26,915568.62,274165.67,2053.11,232517381,0,95277.53
"Autônomo","Até 1 salário mínimo","Habitacional",8,2062.04,5255.12,4446.03,2307.4,22819.96,0,0,3689055,0,0
"Autônomo","Até 1 salário mínimo","Habitacional",2784,5296565.82,13855900.37,33567000.43,29117797.7,97019548.05,55043705.64,782873.16,23468339117,4616917.62,21369541.23
"Autônomo","Até 1 salário mínimo","Habitacional",8,15269.37,42894.14,103873.32,90043.84,294882.34,136646.43,5843.27,68945271,0,362805.69
"Autônomo","Até 1 salário mínimo","Outros créditos",8,0,0,0,0,0,0,850.73,85073,850.73,850.73
"Autônomo","Até 1 salário mínimo","Outros créditos",8,1068.84,2937.58,6675.32,5232.67,5578.37,0,351.59,2184437,0,0
"Autônomo","Até 1 salário mínimo","Outros créditos",8,0,0,0,0,0,131.8,0,13180,0,131.8
"Autônomo","Até 1 salário mínimo","Outros créditos",8,12143.2,32482.78,73401.48,57511.12,75860.61,0,0,25139919,0,0
"Autônomo","Até 1 salário mínimo","Outros créditos",7174,4698958.45,4669271.92,2941341.98,689827.45,208625.19,21471.86,1329755.4,1455925225,2041707.03,4829370.16
"Autônomo","Até 1 salário mínimo","Outros créditos",181,30219,66491.14,105629.17,71812.81,171250.69,120126.01,241772.38,80730120,279748.74,284239.16
"Autônomo","Até 1 salário mínimo","Rural e agroindustrial",171,1577844.51,1247686.81,1870261.13,905070.26,618086.64,0,1162877.88,738182723,1909088.51,2065343.39
"Autônomo","Até 1 salário mínimo","Rural e agroindustrial",8,0,161562.7,217021.03,0,0,0,0,37858373,0,0
"Autônomo","Até 1 salário mínimo","Rural e agroindustrial",8,0,26461.5,69427.36,48256.29,2254.7,0,2861.04,14926089,7029.15,147547.87
"Autônomo","Até 1 salário mínimo","Rural e agroindustrial",8,239392.61,0,185756.62,185757.8,0,0,0,61090703,0,0
"Autônomo","Até 1 salário mínimo","Veículos",891,3067959.87,7654244.37,9912068.89,1530420.14,8223.18,0,821561.08,2299447753,2237544.29,3473582.59
"Autônomo","Indisponível","Cartão de crédito",8,0,1644,0,0,0,0,0,164400,0,0
"Autônomo","Indisponível","Cartão de crédito",13837,4019616.61,1619670.44,384534.29,516867.88,357630.89,0,2628115.3,952643541,2348274.21,2832066.57
"Autônomo","Indisponível","Cartão de crédito",8,0,0,0,0,0,0,6263.3,626330,6263.3,6263.3
"Autônomo","Indisponível","Empréstimo com consignação em folha",8,7368.59,18953.09,14057.63,81.09,0,0,0,4046040,0,0
"Autônomo","Indisponível","Empréstimo com consignação em folha",3645,973745.43,2562875.47,4854045.43,2340785.98,709214.03,0,873794.76,1231446110,1486710.96,1545494.46
"Autônomo","Indisponível","Empréstimo com consignação em folha",8,0,0,0,0,0,0,40829.41,4082941,40829.41,40829.41
"Autônomo","Indisponível","Empréstimo sem consignação em folha",302,5631.24,16056.62,20296.43,6566.22,1984.1,0,0,5053461,0,0
"Autônomo","Indisponível","Empréstimo sem consignação em folha",2804,321050.88,519520.06,514435.46,103566.98,28116.84,0,667514.54,215420476,799295.62,866787.29
"Autônomo","Indisponível","Habitacional",8,1534.69,4288.26,9689.06,7574.21,18875.52,5696.64,0,4765838,0,0
"Autônomo","Indisponível","Habitacional",2336,4222771.05,11102331.62,26516721.61,22372339.24,68627673.47,26061450.5,900476.79,15980376428,4359542.19,19317078.61
"Autônomo","Indisponível","Habitacional",8,49630.86,124267.06,299983.68,258746.67,817492.27,276996.16,15729.27,184284597,712301.83,712301.83
"Autônomo","Indisponível","Outros créditos",8,0,0,0,0,0,0,677.82,67782,677.82,677.82
"Autônomo","Indisponível","Outros créditos",8,2645.26,7069.65,16303.45,13106.46,32496.05,0,5166.99,7678786,76787.86,76787.86
"Autônomo","Indisponível","Outros créditos",1049,1873386.87,1075540.34,1002217.67,306935.47,9604.27,0,594502.24,486218686,231391.72,668479.8
"Autônomo","Indisponível","Outros créditos",8,12327.34,29230.92,52363.97,17391.28,6663.42,319.74,15203.4,13350007,75410.18,75410.18
"Autônomo","Indisponível","Rural e agroindustrial",8,0,0,0,0,0,0,105731.84,10573184,105731.84,105731.84
"Autônomo","Indisponível","Rural e agroindustrial",8,0,115177.1,230354.24,148173.86,82495.84,0,0,57620104,0,123270.58
"Autônomo","Indisponível","Veículos",916,2387272.62,5749479.76,7709307.16,893308.23,3116.42,0,1328378.29,1807086248,2988492.62,3718272.18
"Autônomo","Mais de 1 a 2 salários mínimos","Cartão de crédito",30,14883.9,170623.53,0,0,0,0,0,18550743,0,57.48
"Autônomo","Mais de 1 a 2 salários mínimos","Cartão de crédito",87502,56294514.55,22887666.33,1477653.54,327584.75,200190.86,158845.54,12920334.59,9426679016,10674151.25,16883568.37
"Autônomo","Mais de 1 a 2 salários mínimos","Cartão de crédito",657,21570.98,29015.17,27291.07,16850.56,22148.29,0,1432961.97,154983804,1530510.77,1542210.04
"Autônomo","Mais de 1 a 2 salários mínimos","Empréstimo com consignação em folha",41,28323.72,71759.56,60864.6,625.14,0,0,0,16157302,0,0
"Autônomo","Mais de 1 a 2 salários mínimos","Empréstimo com consignação em folha",22210,10386995.57,27379787.28,50695438.31,24526280.57,11695864.95,0,945403.78,12562977046,2952918.15,5092586.34
"Autônomo","Mais de 1 a 2 salários mínimos","Empréstimo com consignação em folha",80,301.22,851.6,1714.14,0,0,0,420255.5,42312246,423122.46,423122.46
"Autônomo","Mais de 1 a 2 salários mínimos","Empréstimo sem consignação em folha",641,14189.64,40373.07,52942.15,18111.43,6385.54,0,0,13200183,0,0
"Autônomo","Mais de 1 a 2 salários mínimos","Empréstimo sem consignação em folha",21549,3954779.97,6879163.41,6789401.78,1882621.59,689035.8,308955.35,1892991.66,2239694956,3672624.85,6382971.91
"Autônomo","Mais de 1 a 2 salários mínimos","Empréstimo sem consignação em folha",63,6180.9,15828.04,8145.68,0,0,0,179002.62,20915724,193911.87,201398.13
"Autônomo","Mais de 1 a 2 salários mínimos","Habitacional",8,105734.24,212505.91,490549.54,395078.28,1071995.43,371964.52,1511.74,264933966,0,271789.85
"Autônomo","Mais de 1 a 2 salários mínimos","Habitacional",8,629.26,2014.08,6427.16,2205.79,0,0,0,1127629,0,0
"Autônomo","Mais de 1 a 2 salários mínimos","Habitacional",4029,7513045.39,19822736.72,48105725.9,41919055.64,143682047,88803160.99,1357704.85,35120347649,6391387.03,30117507.1
"Autônomo","Mais de 1 a 2 salários mínimos","Habitacional",8,15029.18,40977.73,99882.12,87477.4,296398.71,89906.23,1614.87,63128624,0,0
"Autônomo","Mais de 1 a 2 salários mínimos","Habitacional",8,10178.23,26662.59,43049.98,33534.01,81749.99,21721.4,0,21689620,0,0
"Autônomo","Mais de 1 a 2 salários mínimos","Outros créditos",16,0,0,0,0,0,0,129749.41,12974941,3158.8,3158.8
"Autônomo","Mais de 1 a 2 salários mínimos","Outros créditos",8,4595.41,12743.56,26674.57,20303.4,40472.03,2696.35,0,10748532,0,0
"Autônomo","Mais de 1 a 2 salários mínimos","Outros créditos",8,0,0,0,0,0,271.98,0,27198,0,271.98
"Autônomo","Mais de 1 a 2 salários mínimos","Outros créditos",15858,9307343.62,9091992.99,6877153.02,2144198.79,822095.05,13151.57,2929115.42,3118505046,4078568.13,13540343.28
"Autônomo","Mais de 1 a 2 salários mínimos","Outros créditos",504,91840.16,202308.2,377072.77,209728.96,558457.02,145.2,843020.31,228257262,1032088.86,1243537.13
"Autônomo","Mais de 1 a 2 salários mínimos","Rural e agroindustrial",8,9973.39,14438.06,21657.09,12205.73,4929.72,0,29920.11,9312410,93124.1,93124.1
"Autônomo","Mais de 1 a 2 salários mínimos","Rural e agroindustrial",376,1035481.51,4410266.81,4179654.51,2323135.8,2223725.79,233677.24,2124065.67,1653000733,2791669.8,3096972.21
"Autônomo","Mais de 1 a 2 salários mínimos","Rural e agroindustrial",8,178041.77,0,356083.54,263830.04,0,0,0,79795535,0,0
"Autônomo","Mais de 1 a 2 salários mínimos","Rural e agroindustrial",8,114931.07,0,253887.7,0,0,0,0,36881877,0,0
"Autônomo","Mais de 1 a 2 salários mínimos","Rural e agroindustrial",8,0,29885.91,78985.8,16910.79,0,0,43541.64,16932414,0,133199.36
"Autônomo","Mais de 1 a 2 salários mínimos","Rural e agroindustrial",30,134759.08,608091.93,843762.87,665248.14,787453.6,0,86312.17,312562779,254497.33,598456.16
"Autônomo","Mais de 1 a 2 salários mínimos","Rural e agroindustrial",8,0,301609.15,65564.55,0,0,0,0,36717370,0,0
"Autônomo","Mais de 1 a 2 salários mínimos","Veículos",8,2003.49,6010.47,11627.95,0,0,0,0,1964191,0,0
"Autônomo","Mais de 1 a 2 salários mínimos","Veículos",3367,11366236.94,27092644.06,35348190.23,4983341.7,15446.56,0,3377335.34,8218319483,8541157.39,11519387.19
"Autônomo","Mais de 10 a 20 salários mínimos","Cartão de crédito",103,311000.75,1095544.72,173425.72,0,0,0,0,157997119,0,9053.66
"Autônomo","Mais de 10 a 20 salários mínimos","Cartão de crédito",32858,141706570.81,66541440.35,2787643.55,501151.04,355622.69,38861.42,9343504.25,22127479411,6688205.08,13975899.48
"Autônomo","Mais de 10 a 20 salários mínimos","Cartão de crédito",68,11712.09,33667.75,79388.9,42671.09,28162.41,0,1159937.42,135553966,1229765.96,1349621.05
"Autônomo","Mais de 10 a 20 salários mínimos","Empréstimo com consignação em folha",8,539.69,2554.82,2392.19,0,0,0,0,548670,0,0
"Autônomo","Mais de 10 a 20 salários mínimos","Empréstimo com consignação em folha",806,1894387.45,4804569.13,9348707,4934516.49,3281319.69,0,132595.46,2439609522,765128.21,1569398.85
"Autônomo","Mais de 10 a 20 salários mínimos","Empréstimo sem consignação em folha",8,166221.7,51218.64,0,0,0,0,0,21744034,0,0
"Autônomo","Mais de 10 a 20 salários mínimos","Empréstimo sem consignação em folha",8,0,445.98,436.71,136.51,50.39,0,0,106959,0,0
"Autônomo","Mais de 10 a 20 salários mínimos","Empréstimo sem consignação em folha",2457,10776486.37,20633451.48,23106868.17,6752509.69,1510839.14,65881.42,1583034.82,6442907109,5918898.98,9053818.89
